	SLU_GDA	GDA	1	1
	SLU_GDA	KOS	1	1
	SLU_GDA	ELB	1	1
	SLU_GDA	OLS	1	1
	SLU_GDA	GRU	1	1
	SLU_GDA	SZC	1	1
	SLU_GDA	PIL	1	1
	SLU_GDA	BIA	1	1
	SLU_KOS	GDY	1	1
	SLU_KOS	SLU	1	1
	SLU_KOS	GDA	1	1
	SLU_KOS	KOS	1	1
	SLU_KOS	ELB	1	1
	SLU_KOS	OLS	1	1
	SLU_KOS	GRU	1	1
	SLU_KOS	SZC	1	1
	SLU_KOS	PIL	1	1
	SLU_KOS	BIA	1	1
	SLU_ELB	GDY	1	1
	SLU_ELB	SLU	1	1
	SLU_ELB	GDA	1	1
	SLU_ELB	KOS	1	1
	SLU_ELB	ELB	1	1
	SLU_ELB	OLS	1	1
	SLU_ELB	GRU	1	1
	SLU_ELB	SZC	1	1
	SLU_ELB	PIL	1	1
	SLU_ELB	BIA	1	1
	SLU_OLS	GDY	1	1
	SLU_OLS	SLU	1	1
	SLU_OLS	GDA	1	1
	SLU_OLS	KOS	1	1
	SLU_OLS	ELB	1	1
	SLU_OLS	OLS	1	1
	SLU_OLS	GRU	1	1
	SLU_OLS	SZC	1	1
	SLU_OLS	PIL	1	1
	SLU_OLS	BIA	1	1
	SLU_GRU	GDY	1	1
	SLU_GRU	SLU	1	1
	SLU_GRU	GDA	1	1
	SLU_GRU	KOS	1	1
	SLU_GRU	ELB	1	1
	SLU_GRU	OLS	1	1
	SLU_GRU	GRU	1	1
	SLU_GRU	SZC	1	1
	SLU_GRU	PIL	1	1
	SLU_GRU	BIA	1	1
	SLU_SZC	GDY	1	1
	SLU_SZC	SLU	1	1
	SLU_SZC	GDA	1	1
	SLU_SZC	KOS	1	1
	SLU_SZC	ELB	1	1
	SLU_SZC	OLS	1	1
	SLU_SZC	GRU	1	1
	SLU_SZC	SZC	1	1
	SLU_SZC	PIL	1	1
	SLU_SZC	BIA	1	1
	SLU_PIL	GDY	1	1
	SLU_PIL	SLU	1	1
	SLU_PIL	GDA	1	1
	SLU_PIL	KOS	1	1
	SLU_PIL	ELB	1	1
	SLU_PIL	OLS	1	1
	SLU_PIL	GRU	1	1
	SLU_PIL	SZC	1	1
	SLU_PIL	PIL	1	1
	SLU_PIL	BIA	1	1
	SLU_BIA	GDY	1	1
	SLU_BIA	SLU	1	1
	SLU_BIA	GDA	1	1
	SLU_BIA	KOS	1	1
	SLU_BIA	ELB	1	1
	SLU_BIA	OLS	1	1
	SLU_BIA	GRU	1	1
	SLU_BIA	SZC	1	1
	SLU_BIA	PIL	1	1
	SLU_BIA	BIA	1	1
	GDA_KOS	GDY	1	1
	GDA_KOS	SLU	1	1
	GDA_KOS	GDA	1	1
	GDA_KOS	KOS	1	1
	GDA_KOS	ELB	1	1
	GDA_KOS	OLS	1	1
	GDA_KOS	GRU	1	1
	GDA_KOS	SZC	1	1
	GDA_KOS	PIL	1	1
	GDA_KOS	BIA	1	1
	GDA_ELB	GDY	1	1
	GDA_ELB	SLU	1	1
	GDA_ELB	GDA	1	1
	GDA_ELB	KOS	1	1
	GDA_ELB	ELB	1	1
	GDA_ELB	OLS	1	1
	GDA_ELB	GRU	1	1
	GDA_ELB	SZC	1	1
	GDA_ELB	PIL	1	1
	GDA_ELB	BIA	1	1
	GDA_OLS	GDY	1	1
	GDA_OLS	SLU	1	1
	GDA_OLS	GDA	1	1
	GDA_OLS	KOS	1	1
	GDA_OLS	ELB	1	1
	GDA_OLS	OLS	1	1
	GDA_OLS	GRU	1	1
	GDA_OLS	SZC	1	1
	GDA_OLS	PIL	1	1
	GDA_OLS	BIA	1	1
	GDA_GRU	GDY	1	1
	GDA_GRU	SLU	1	1
	GDA_GRU	GDA	1	1
	GDA_GRU	KOS	1	1
	GDA_GRU	ELB	1	1
	GDA_GRU	OLS	1	1
	GDA_GRU	GRU	1	1
	GDA_GRU	SZC	1	1
	GDA_GRU	PIL	1	1
	GDA_GRU	BIA	1	1
	GDA_SZC	GDY	1	1
	GDA_SZC	SLU	1	1
	GDA_SZC	GDA	1	1
	GDA_SZC	KOS	1	1
	GDA_SZC	ELB	1	1
	GDA_SZC	OLS	1	1
	GDA_SZC	GRU	1	1
	GDA_SZC	SZC	1	1
	GDA_SZC	PIL	1	1
	GDA_SZC	BIA	1	1
	GDA_PIL	GDY	1	1
	GDA_PIL	SLU	1	1
	GDA_PIL	GDA	1	1
	GDA_PIL	KOS	1	1
	GDA_PIL	ELB	1	1
	GDA_PIL	OLS	1	1
	GDA_PIL	GRU	1	1
	GDA_PIL	SZC	1	1
	GDA_PIL	PIL	1	1
	GDA_PIL	BIA	1	1
	GDA_BIA	GDY	1	1
	GDA_BIA	SLU	1	1
	GDA_BIA	GDA	1	1
	GDA_BIA	KOS	1	1
	GDA_BIA	ELB	1	1
	GDA_BIA	OLS	1	1
	GDA_BIA	GRU	1	1
	GDA_BIA	SZC	1	1
	GDA_BIA	PIL	1	1
	GDA_BIA	BIA	1	1
	KOS_ELB	GDY	1	1
	KOS_ELB	SLU	1	1
	KOS_ELB	GDA	1	1
	KOS_ELB	KOS	1	1
	KOS_ELB	ELB	1	1
	KOS_ELB	OLS	1	1
	KOS_ELB	GRU	1	1
	KOS_ELB	SZC	1	1
	KOS_ELB	PIL	1	1
	KOS_ELB	BIA	1	1
	KOS_OLS	GDY	1	1
	KOS_OLS	SLU	1	1
	KOS_OLS	GDA	1	1
	KOS_OLS	KOS	1	1
	KOS_OLS	ELB	1	1
	KOS_OLS	OLS	1	1
	KOS_OLS	GRU	1	1
	KOS_OLS	SZC	1	1
	KOS_OLS	PIL	1	1
	KOS_OLS	BIA	1	1
	KOS_GRU	GDY	1	1
	KOS_GRU	SLU	1	1
	KOS_GRU	GDA	1	1
	KOS_GRU	KOS	1	1
	KOS_GRU	ELB	1	1
	KOS_GRU	OLS	1	1
	KOS_GRU	GRU	1	1
	KOS_GRU	SZC	1	1
	KOS_GRU	PIL	1	1
	KOS_GRU	BIA	1	1
	KOS_SZC	GDY	1	1
	KOS_SZC	SLU	1	1
	KOS_SZC	GDA	1	1
	KOS_SZC	KOS	1	1
	KOS_SZC	ELB	1	1
	KOS_SZC	OLS	1	1
	KOS_SZC	GRU	1	1
	KOS_SZC	SZC	1	1
	KOS_SZC	PIL	1	1
	KOS_SZC	BIA	1	1
	KOS_PIL	GDY	1	1
	KOS_PIL	SLU	1	1
	KOS_PIL	GDA	1	1
	KOS_PIL	KOS	1	1
	KOS_PIL	ELB	1	1
	KOS_PIL	OLS	1	1
	KOS_PIL	GRU	1	1
	KOS_PIL	SZC	1	1
	KOS_PIL	PIL	1	1
	KOS_PIL	BIA	1	1
	KOS_BIA	GDY	1	1
	KOS_BIA	SLU	1	1
	KOS_BIA	GDA	1	1
	KOS_BIA	KOS	1	1
	KOS_BIA	ELB	1	1
	KOS_BIA	OLS	1	1
	KOS_BIA	GRU	1	1
	KOS_BIA	SZC	1	1
	KOS_BIA	PIL	1	1
	KOS_BIA	BIA	1	1
	ELB_OLS	GDY	1	1
	ELB_OLS	SLU	1	1
	ELB_OLS	GDA	1	1
	ELB_OLS	KOS	1	1
	ELB_OLS	ELB	1	1
	ELB_OLS	OLS	1	1
	ELB_OLS	GRU	1	1
	ELB_OLS	SZC	1	1
	ELB_OLS	PIL	1	1
	ELB_OLS	BIA	1	1
	ELB_GRU	GDY	1	1
	ELB_GRU	SLU	1	1
	ELB_GRU	GDA	1	1
	ELB_GRU	KOS	1	1
	ELB_GRU	ELB	1	1
	ELB_GRU	OLS	1	1
	ELB_GRU	GRU	1	1
	ELB_GRU	SZC	1	1
	ELB_GRU	PIL	1	1
	ELB_GRU	BIA	1	1
	ELB_SZC	GDY	1	1
	ELB_SZC	SLU	1	1
	ELB_SZC	GDA	1	1
	ELB_SZC	KOS	1	1
	ELB_SZC	ELB	1	1
	ELB_SZC	OLS	1	1
	ELB_SZC	GRU	1	1
	ELB_SZC	SZC	1	1
	ELB_SZC	PIL	1	1
	ELB_SZC	BIA	1	1
	ELB_PIL	GDY	1	1
	ELB_PIL	SLU	1	1
	ELB_PIL	GDA	1	1
	ELB_PIL	KOS	1	1
	ELB_PIL	ELB	1	1
	ELB_PIL	OLS	1	1
	ELB_PIL	GRU	1	1
	ELB_PIL	SZC	1	1
	ELB_PIL	PIL	1	1
	ELB_PIL	BIA	1	1
	ELB_BIA	GDY	1	1
	ELB_BIA	SLU	1	1
	ELB_BIA	GDA	1	1
	ELB_BIA	KOS	1	1
	ELB_BIA	ELB	1	1
	ELB_BIA	OLS	1	1
	ELB_BIA	GRU	1	1
	ELB_BIA	SZC	1	1
	ELB_BIA	PIL	1	1
	ELB_BIA	BIA	1	1
	OLS_GRU	GDY	1	1
	OLS_GRU	SLU	1	1
	OLS_GRU	GDA	1	1
	OLS_GRU	KOS	1	1
	OLS_GRU	ELB	1	1
	OLS_GRU	OLS	1	1
	OLS_GRU	GRU	1	1
	OLS_GRU	SZC	1	1
	OLS_GRU	PIL	1	1
	OLS_GRU	BIA	1	1
	OLS_SZC	GDY	1	1
	OLS_SZC	SLU	1	1
	OLS_SZC	GDA	1	1
	OLS_SZC	KOS	1	1
	OLS_SZC	ELB	1	1
	OLS_SZC	OLS	1	1
	OLS_SZC	GRU	1	1
	OLS_SZC	SZC	1	1
	OLS_SZC	PIL	1	1
	OLS_SZC	BIA	1	1
	OLS_PIL	GDY	1	1
	OLS_PIL	SLU	1	1
	OLS_PIL	GDA	1	1
	OLS_PIL	KOS	1	1
	OLS_PIL	ELB	1	1
	OLS_PIL	OLS	1	1
	OLS_PIL	GRU	1	1
	OLS_PIL	SZC	1	1
	OLS_PIL	PIL	1	1
	OLS_PIL	BIA	1	1
	OLS_BIA	GDY	1	1
	OLS_BIA	SLU	1	1
	OLS_BIA	GDA	1	1
	OLS_BIA	KOS	1	1
	OLS_BIA	ELB	1	1
	OLS_BIA	OLS	1	1
	OLS_BIA	GRU	1	1
	OLS_BIA	SZC	1	1
	OLS_BIA	PIL	1	1
	OLS_BIA	BIA	1	1
	GRU_SZC	GDY	1	1
	GRU_SZC	SLU	1	1
	GRU_SZC	GDA	1	1
	GRU_SZC	KOS	1	1
	GRU_SZC	ELB	1	1
	GRU_SZC	OLS	1	1
	GRU_SZC	GRU	1	1
	GRU_SZC	SZC	1	1
	GRU_SZC	PIL	1	1
	GRU_SZC	BIA	1	1
	GRU_PIL	GDY	1	1
	GRU_PIL	SLU	1	1
	GRU_PIL	GDA	1	1
	GRU_PIL	KOS	1	1
	GRU_PIL	ELB	1	1
	GRU_PIL	OLS	1	1
	GRU_PIL	GRU	1	1
	GRU_PIL	SZC	1	1
	GRU_PIL	PIL	1	1
	GRU_PIL	BIA	1	1
	GRU_BIA	GDY	1	1
	GRU_BIA	SLU	1	1
	GRU_BIA	GDA	1	1
	GRU_BIA	KOS	1	1
	GRU_BIA	ELB	1	1
	GRU_BIA	OLS	1	1
	GRU_BIA	GRU	1	1
	GRU_BIA	SZC	1	1
	GRU_BIA	PIL	1	1
	GRU_BIA	BIA	1	1
	SZC_PIL	GDY	1	1
	SZC_PIL	SLU	1	1
	SZC_PIL	GDA	1	1
	SZC_PIL	KOS	1	1
	SZC_PIL	ELB	1	1
	SZC_PIL	OLS	1	1
	SZC_PIL	GRU	1	1
	SZC_PIL	SZC	1	1
	SZC_PIL	PIL	1	1
	SZC_PIL	BIA	1	1
	SZC_BIA	GDY	1	1
	SZC_BIA	SLU	1	1
	SZC_BIA	GDA	1	1
	SZC_BIA	KOS	1	1
	SZC_BIA	ELB	1	1
	SZC_BIA	OLS	1	1
	SZC_BIA	GRU	1	1
	SZC_BIA	SZC	1	1
	SZC_BIA	PIL	1	1
	SZC_BIA	BIA	1	1
	PIL_BIA	GDY	1	1
	PIL_BIA	SLU	1	1
	PIL_BIA	GDA	1	1
	PIL_BIA	KOS	1	1
	PIL_BIA	ELB	1	1
	PIL_BIA	OLS	1	1
	PIL_BIA	GRU	1	1
	PIL_BIA	SZC	1	1
	PIL_BIA	PIL	1	1
	PIL_BIA	BIA	1	1
;

param capacity (tr): 	RENAULT	FIAT	TIR :=
		M	25	50	100
		V	25	50	100
;

param next_delay :=
	DEL	D0
	D0	D1
	D1	D2
	D2	D3
;

param next_function :=
	NONE	WER
	WER	PER
	PER	NONE
;

param gathered :=
	GDY_SLU	GDY_SLU
	GDY_GDA	GDY_GDA
	GDY_KOS	GDY_KOS
	GDY_ELB	GDY_ELB
	GDY_OLS	GDY_OLS
	GDY_GRU	GDY_GRU
	GDY_SZC	GDY_SZC
	GDY_PIL	GDY_PIL
	GDY_BIA	GDY_BIA
	SLU_GDA	SLU_GDA
	SLU_KOS	SLU_KOS
	SLU_ELB	SLU_ELB
	SLU_OLS	SLU_OLS
	SLU_GRU	SLU_GRU
	SLU_SZC	SLU_SZC
	SLU_PIL	SLU_PIL
	SLU_BIA	SLU_BIA
	GDA_KOS	GDA_KOS
	GDA_ELB	GDA_ELB
	GDA_OLS	GDA_OLS
	GDA_GRU	GDA_GRU
	GDA_SZC	GDA_SZC
	GDA_PIL	GDA_PIL
	GDA_BIA	GDA_BIA
	KOS_ELB	KOS_ELB
	KOS_OLS	KOS_OLS
	KOS_GRU	KOS_GRU
	KOS_SZC	KOS_SZC
	KOS_PIL	KOS_PIL
	KOS_BIA	KOS_BIA
	ELB_OLS	ELB_OLS
	ELB_GRU	ELB_GRU
	ELB_SZC	ELB_SZC
	ELB_PIL	ELB_PIL
	ELB_BIA	ELB_BIA
	OLS_GRU	OLS_GRU
	OLS_SZC	OLS_SZC
	OLS_PIL	OLS_PIL
	OLS_BIA	OLS_BIA
	GRU_SZC	GRU_SZC
	GRU_PIL	GRU_PIL
	GRU_BIA	GRU_BIA
	SZC_PIL	SZC_PIL
	SZC_BIA	SZC_BIA
	PIL_BIA	PIL_BIA
;

param available_time :		D3	D2	D1	D0 :=
		GDY_SLU	18	20	22	24
		GDY_GDA	18	20	22	24
		GDY_KOS	18	20	22	24
		GDY_ELB	18	20	22	24
		GDY_OLS	18	20	22	24
		GDY_GRU	18	20	22	24
		GDY_SZC	18	20	22	24
		GDY_PIL	18	20	22	24
		GDY_BIA	18	20	22	24
		SLU_GDA	18	20	22	24
		SLU_KOS	18	20	22	24
		SLU_ELB	18	20	22	24
		SLU_OLS	18	20	22	24
		SLU_GRU	18	20	22	24
		SLU_SZC	18	20	22	24
		SLU_PIL	18	20	22	24
		SLU_BIA	18	20	22	24
		GDA_KOS	18	20	22	24
		GDA_ELB	18	20	22	24
		GDA_OLS	18	20	22	24
		GDA_GRU	18	20	22	24
		GDA_SZC	18	20	22	24
		GDA_PIL	18	20	22	24
		GDA_BIA	18	20	22	24
		KOS_ELB	18	20	22	24
		KOS_OLS	18	20	22	24
		KOS_GRU	18	20	22	24
		KOS_SZC	18	20	22	24
		KOS_PIL	18	20	22	24
		KOS_BIA	18	20	22	24
		ELB_OLS	18	20	22	24
		ELB_GRU	18	20	22	24
		ELB_SZC	18	20	22	24
		ELB_PIL	18	20	22	24
		ELB_BIA	18	20	22	24
		OLS_GRU	18	20	22	24
		OLS_SZC	18	20	22	24
		OLS_PIL	18	20	22	24
		OLS_BIA	18	20	22	24
		GRU_SZC	18	20	22	24
		GRU_PIL	18	20	22	24
		GRU_BIA	18	20	22	24
		SZC_PIL	18	20	22	24
		SZC_BIA	18	20	22	24
		PIL_BIA	18	20	22	24
;

